uri,notation,label_fi,label_sv,label_en
http://www.yso.fi/onto/yso/p29008,,esikasvit,förfrukter,preceding crops
http://www.yso.fi/onto/yso/p29009,,stylistit,stylister,stylists
http://www.yso.fi/onto/yso/p2901,,harrastukset,hobbyer,hobbies
http://www.yso.fi/onto/yso/p29010,,kastemaljat,dopfuntar,baptismal fonts
http://www.yso.fi/onto/yso/p29011,,gondin kieli,gondi,Gondi language
http://www.yso.fi/onto/yso/p29012,,bengalinkielinen kirjallisuus,bengalisk litteratur,Bengali language literature
http://www.yso.fi/onto/yso/p29013,,skeema-analyysi,schematisk analys,schematic analysis
http://www.yso.fi/onto/yso/p29014,,saaristolaisleipä,skärgårdsbröd,Scandinavian rye and malt bread
http://www.yso.fi/onto/yso/p29015,,Lappeenrannan lentoasema,Villmanstrands flygplats,Lappeenranta Airport
http://www.yso.fi/onto/yso/p29016,,sähköiset ylioppilaskirjoitukset,elektroniska studentskrivningar,electronic matriculation examination
http://www.yso.fi/onto/yso/p29017,,kalifaatit,kalifat,caliphates
http://www.yso.fi/onto/yso/p29018,,pysyvät tunnisteet,permanenta identifikatorer,persistent identifiers
http://www.yso.fi/onto/yso/p29019,,karitatiivinen työ,karitativt arbete,caritative work
http://www.yso.fi/onto/yso/p2902,,keräys,insamling,collection (general)
http://www.yso.fi/onto/yso/p29020,,maailmansotien välinen aika,mellankrigstiden,interwar period
http://www.yso.fi/onto/yso/p29021,,itärintama (ensimmäinen maailmansota),östfronten (första världskriget),eastern front (World War I)
http://www.yso.fi/onto/yso/p29022,,formula-analyysi,formelanalys,formula analysis
http://www.yso.fi/onto/yso/p29023,,laajennettu itsemurha,utvidgat självmord,murder-suicide
http://www.yso.fi/onto/yso/p29024,,muuntuneet tajunnantilat,förändrade medvetandetillstånd,altered states of consciousness
http://www.yso.fi/onto/yso/p29025,,sirtuiinit,sirtuiner,sirtuins
http://www.yso.fi/onto/yso/p29026,,mon-khmer-kielet,mon-khmerspråk,Mon-Khmer languages
http://www.yso.fi/onto/yso/p29027,,Yellowstonen kansallispuisto,Yellowstone nationalpark,Yellowstone National Park
http://www.yso.fi/onto/yso/p29029,,emojit,emojier,emojis
http://www.yso.fi/onto/yso/p2903,,maolaisuus,maoism,Maoism
http://www.yso.fi/onto/yso/p29030,,akustinen analyysi,akustisk analys,acoustic analysis
http://www.yso.fi/onto/yso/p29031,,ruusutulehdus,rosfeber,erysipelas
http://www.yso.fi/onto/yso/p29032,,verenseisautus,blodstämning,bloodstopping
http://www.yso.fi/onto/yso/p29033,,limoittuminen,slembildning,slime build-up
http://www.yso.fi/onto/yso/p29034,,motorinen oppiminen,motoriskt lärande,motor learning
http://www.yso.fi/onto/yso/p29035,,länsirintama (toinen maailmansota),västfronten (andra världskriget),western front (World War II)
http://www.yso.fi/onto/yso/p29036,,manipurin kieli,manipuri,Meithei language
http://www.yso.fi/onto/yso/p29037,,pistekuormitus,punktbelastning,point source pollution
http://www.yso.fi/onto/yso/p29038,,talonhaltijaluettelot,gårdsägarlängder,lists of householders
http://www.yso.fi/onto/yso/p29039,,Puumalan Johannes Kastajan kirkko,Puumala kyrka,Puumala Church of Saint John the Baptist
http://www.yso.fi/onto/yso/p2904,,narut,snören,strings and cords
http://www.yso.fi/onto/yso/p29040,,laakakorvasieni,öronmurkla,Gyromitra perlata
http://www.yso.fi/onto/yso/p29041,,grafeenioksidi,grafenoxid,graphene oxide
http://www.yso.fi/onto/yso/p29042,,kilvoittelu,ävlan,striving (religious life)
http://www.yso.fi/onto/yso/p29043,,natiivimainonta,redaktionell reklam,native advertising
http://www.yso.fi/onto/yso/p29044,,isäntäluettelot,husbondelängder,lists of farm masters
http://www.yso.fi/onto/yso/p29045,,võrunkielinen kirjallisuus,litteratur på võru,Võro language literature
http://www.yso.fi/onto/yso/p29046,,kuormalavat (alustat),lastpallar,pallets
http://www.yso.fi/onto/yso/p29047,,vierastalot,gästhus,guesthouses
http://www.yso.fi/onto/yso/p29048,,maithilin kieli,maithili,Maithili language
http://www.yso.fi/onto/yso/p29049,,magnesiumkarbonaatti,magnesiumkarbonat,magnesium carbonate
http://www.yso.fi/onto/yso/p2905,,köydet,rep,ropes
http://www.yso.fi/onto/yso/p29050,,Brinkhall soi,Musik på Brinkhall,Brinkhall soi
http://www.yso.fi/onto/yso/p29051,,unikirjat,drömböcker,dream books
http://www.yso.fi/onto/yso/p29052,,inessiivi,inessiv,inessive case
http://www.yso.fi/onto/yso/p29053,,kolmiloikkaajat,trestegshoppare,triple jumpers
http://www.yso.fi/onto/yso/p29054,,Nevanlinnan teoria,Nevanlinnateorin,Nevanlinna theory
http://www.yso.fi/onto/yso/p29055,,typologiset menetelmät,typologiska metoder,typological methods
http://www.yso.fi/onto/yso/p29056,,bradžin kieli,braj (språk),Braj Bhasha language
http://www.yso.fi/onto/yso/p29057,,lisukkeet,tillbehör (mat),side dishes
http://www.yso.fi/onto/yso/p29058,,röntgenkristallografia,röntgenkristallografi,x-ray crystallography
http://www.yso.fi/onto/yso/p29059,,darinkielinen kirjallisuus,darisk litteratur,Dari language literature
http://www.yso.fi/onto/yso/p2906,,konfigurointi,konfigurering,configuration
http://www.yso.fi/onto/yso/p29060,,nougat,nougat,nougat
http://www.yso.fi/onto/yso/p29061,,tulun kieli,tulu,Tulu language
http://www.yso.fi/onto/yso/p29062,,koronavirukset,coronavirus,coronaviruses
http://www.yso.fi/onto/yso/p29063,,detox,detox,detoxification diet
http://www.yso.fi/onto/yso/p29064,,suomenpihlaja,finnoxel,Finnish whitebeam
http://www.yso.fi/onto/yso/p29065,,mimikry,mimikry,mimicry
http://www.yso.fi/onto/yso/p29066,,wahhabismi,wahhabism,Wahhabism
http://www.yso.fi/onto/yso/p29067,,neonikotinoidit,neonikotinoider,neonicotinoids
http://www.yso.fi/onto/yso/p29068,,nesteytetty maakaasu,flytande naturgas,liquefied natural gas
http://www.yso.fi/onto/yso/p29069,,yleiskaapelointi,allmän kabeldragning,generic cabling
http://www.yso.fi/onto/yso/p2907,,svenska dagen,Svenska dagen,Finnish Swedish Heritage Day
http://www.yso.fi/onto/yso/p29070,,tadžikit,tadzjiker,Tajiks
http://www.yso.fi/onto/yso/p29071,,nestiini,nestin,nestin
http://www.yso.fi/onto/yso/p29072,,lähetti-RNA,mRNA,messenger RNA
http://www.yso.fi/onto/yso/p29073,,malesialaiset,malaysier,Malaysians
http://www.yso.fi/onto/yso/p29074,,positiivinen pedagogiikka,positiv pedagogik,positive pedagogy
http://www.yso.fi/onto/yso/p29075,,parfymöörit,parfymörer,perfumists
http://www.yso.fi/onto/yso/p29076,,kiulut,stävor,pails
http://www.yso.fi/onto/yso/p29077,,bhodžpurin kieli,bhojpuri,Bhojpuri language
http://www.yso.fi/onto/yso/p29078,,kirjoittajamaksut,författaravgifter,article processing charges
http://www.yso.fi/onto/yso/p29079,,yhdenvertaisuusvaltuutetut,diskrimineringsombudsmän,non-discrimination ombudsmen
http://www.yso.fi/onto/yso/p2908,,stereofonia,stereofoni,stereophony
http://www.yso.fi/onto/yso/p29080,,kaasuautot,gasbilar,natural gas vehicles
http://www.yso.fi/onto/yso/p29081,,lajiensuojelu,artskydd,species protection
http://www.yso.fi/onto/yso/p29082,,motiivianalyysi,motivanalys,motif analysis
http://www.yso.fi/onto/yso/p29083,,oikeudellinen ennakointi,juridiskt förutseende,legal anticipation
http://www.yso.fi/onto/yso/p29084,,FODMAP-ruokavalio,FODMAP-dieten,FODMAP diet
http://www.yso.fi/onto/yso/p29085,,yksilötutkimus,individforskning,study of individuals
http://www.yso.fi/onto/yso/p29086,,jäätynyt olkapää,frusen skuldra,adhesive capsulitis of shoulder
http://www.yso.fi/onto/yso/p29087,,kissankasvattajat,kattuppfödare,cat breeders
http://www.yso.fi/onto/yso/p29088,,korkeushyppääjät,höjdhoppare,high jumpers
http://www.yso.fi/onto/yso/p29089,,paimentolaisuus,nomadism,nomadism
http://www.yso.fi/onto/yso/p2909,,akustiikka (erikoisalat),akustik (specialområden),acoustics (phonics)
http://www.yso.fi/onto/yso/p29090,,tietoyhteiskuntakaari,informationssamhällsbalk,Information Society Code
http://www.yso.fi/onto/yso/p29091,,mundat,munda,Mundas
http://www.yso.fi/onto/yso/p29092,,puolalaisuus,polskhet,Polish identity
http://www.yso.fi/onto/yso/p29093,,orijankielinen kirjallisuus,litteratur på oriya,Oriya language literature
http://www.yso.fi/onto/yso/p29094,,browniet,brownies,brownies
http://www.yso.fi/onto/yso/p29095,,rajakiistat,gränstvister,boundary disputes
http://www.yso.fi/onto/yso/p29096,,hollanninkielinen kirjallisuus,nederländsk litteratur,Dutch language literature
http://www.yso.fi/onto/yso/p29097,,joulumerkkikodit,julmärkeshem,Christmas seal homes
http://www.yso.fi/onto/yso/p29098,,itärintama (toinen maailmansota),östfronten (andra världskriget),eastern front (World War II)
http://www.yso.fi/onto/yso/p29099,,keruukilpailut,insamlingstävlingar,collecting competitions
http://www.yso.fi/onto/yso/p291,,persoonallisuuden piirteet,personlighetsdrag,personality traits
http://www.yso.fi/onto/yso/p2910,,äänenkäsittely,ljudbehandling,sound processing
http://www.yso.fi/onto/yso/p29100,,kumihimo,kumihimo,kumihimo
http://www.yso.fi/onto/yso/p29101,,bifurkaatio,bifurkation,bifurcation
http://www.yso.fi/onto/yso/p29102,,apuverbit,hjälpverb,auxiliary verbs
http://www.yso.fi/onto/yso/p29103,,Imatranajot,Imatranajot,Imatranajo IRRC
http://www.yso.fi/onto/yso/p29104,,ksyloosi,xylos,xylose
http://www.yso.fi/onto/yso/p29105,,maamiinat,landminor,land mines
http://www.yso.fi/onto/yso/p29107,,mapuchet,mapuche,Mapuche Indians
http://www.yso.fi/onto/yso/p29108,,long drink,long drink,long drink (Finnish)
http://www.yso.fi/onto/yso/p29109,,muoviveneet,plastbåtar,plastic boats
http://www.yso.fi/onto/yso/p2911,,ehdotukset,förslag,propositions
http://www.yso.fi/onto/yso/p29110,,indonesialaiset,indoneser,Indonesians
http://www.yso.fi/onto/yso/p29111,,valekarettikilpikonna,oäkta karettsköldpadda,loggerhead turtle
http://www.yso.fi/onto/yso/p29112,,luomakunta,skapelsen,creation (all that exists)
http://www.yso.fi/onto/yso/p29113,,funktionaaliyhtälöt,funktionalekvationer,functional equations
http://www.yso.fi/onto/yso/p29114,,Hadamardin matriisit,Hadamardmatriser,Hadamard matrices
http://www.yso.fi/onto/yso/p29115,,politiikan psykologia,politisk psykologi,political psychology
http://www.yso.fi/onto/yso/p29116,,länsirintama (ensimmäinen maailmansota),västfronten (första världskriget),western front (World War I)
http://www.yso.fi/onto/yso/p29117,,awadhin kieli,awadhi,Awadhi language
http://www.yso.fi/onto/yso/p29118,,bengalit,bengaler,Bengalis
http://www.yso.fi/onto/yso/p29119,,sadrin kieli,sadri,Sadri language
http://www.yso.fi/onto/yso/p2912,,fotodynaaminen hoito,fotodynamisk terapi,photodynamic therapy
http://www.yso.fi/onto/yso/p29120,,kurukhin kieli,kurukh,Kurukh language
http://www.yso.fi/onto/yso/p29121,,uimaopetus,simundervisning,swimming instruction
http://www.yso.fi/onto/yso/p29122,,geopolymeerit,geopolymerer,geopolymers
http://www.yso.fi/onto/yso/p29123,,Photoshop Elements,Photoshop Elements,Photoshop Elements
http://www.yso.fi/onto/yso/p29124,,zulun kieli,zulu (språk),Zulu language
http://www.yso.fi/onto/yso/p29125,,kalendaaririitit,kalendariska riter,calendar rites
http://www.yso.fi/onto/yso/p29126,,divehin kieli,divehi,Dhivehi language
http://www.yso.fi/onto/yso/p29127,,radžastanin kieli,rajasthani,Rajasthani language
http://www.yso.fi/onto/yso/p29128,,etäsuojelu,ex situ-bevarande,ex situ conservation
http://www.yso.fi/onto/yso/p29129,,paštunkielinen kirjallisuus,pashtolitteratur,Pushto language literature
http://www.yso.fi/onto/yso/p2913,,kuluttajaekonomia,konsumentekonomi,consumer economics
http://www.yso.fi/onto/yso/p29130,,tarteletit,tarteletter,tartlets
http://www.yso.fi/onto/yso/p29131,,matrilineaalinen polveutuminen,matrilinjär härstamning,matrilineal descent
http://www.yso.fi/onto/yso/p29132,,marakattiapinat,cercopithecinae,Cercopithecinae
http://www.yso.fi/onto/yso/p29133,,häntäapinat,markattartade apor,Cercopithecidae
http://www.yso.fi/onto/yso/p29134,,laki kulttuuriaineistojen tallettamisesta ja säilyttämisestä,lag om deponering och förvaring av kulturmaterial,Act on Collecting and Preserving Cultural Materials
http://www.yso.fi/onto/yso/p29135,,lihasmassa,muskelmassa,muscle mass
http://www.yso.fi/onto/yso/p29136,,dogrin kieli,dogri,Dogri language
http://www.yso.fi/onto/yso/p29137,,illyrialaiset,illyrer,Illyrians
http://www.yso.fi/onto/yso/p29138,,hindinkielinen kirjallisuus,litteratur på hindi,Hindi language literature
http://www.yso.fi/onto/yso/p29139,,abessiivi,abessiv,abessive case
http://www.yso.fi/onto/yso/p2914,,höyrystyminen,förångning,vaporisation
http://www.yso.fi/onto/yso/p29140,,lihapiirakat,köttpiroger,meat pies
http://www.yso.fi/onto/yso/p29141,,syyrialaiset,syrier,Syrians
http://www.yso.fi/onto/yso/p29142,,aamutakit,morgonrockar,robes
http://www.yso.fi/onto/yso/p29143,,santalin kieli,santali,Santali language
http://www.yso.fi/onto/yso/p29144,,kashmirinkielinen kirjallisuus,litteratur på kashmiri,Kashmiri language literature
http://www.yso.fi/onto/yso/p29145,,Gettysburgin taistelu,slaget vid Gettysburg,Battle of Gettysburg
http://www.yso.fi/onto/yso/p29146,,valeskorpionit,klokrypare,pseudoscorpions
http://www.yso.fi/onto/yso/p29147,,kesäkorvasieni,klotsporig murkla,Gyromitra sphaerospora
http://www.yso.fi/onto/yso/p29148,,sanamagia,verbal magi,verbal magic
http://www.yso.fi/onto/yso/p29149,,kolamin kieli,kolami,Kolami language
http://www.yso.fi/onto/yso/p2915,,tiivistyminen (kondensaatio),komprimering,condensation
http://www.yso.fi/onto/yso/p29150,,joulumusiikki,julmusik,Christmas music
http://www.yso.fi/onto/yso/p29151,,kontekstianalyysi,kontextanalys,context analysis
http://www.yso.fi/onto/yso/p29152,,profaani,det profana,profane
http://www.yso.fi/onto/yso/p29153,,arkkimandriitat,arkimandriter,archimandrites
http://www.yso.fi/onto/yso/p29154,,kalifit,kalifer,caliphs
http://www.yso.fi/onto/yso/p29155,,märkäpesäkkeet,varbölder,abscesses
http://www.yso.fi/onto/yso/p29156,,sekarotuiset koirat,blandrashundar,mixed-breed dogs
http://www.yso.fi/onto/yso/p29157,,bodon kieli,bodo,Bodo language
http://www.yso.fi/onto/yso/p29158,,laki sopimattomasta menettelystä elinkeinotoiminnassa,lag om otillbörligt förfarande i näringsverksamhet,Unfair Business Practices Act
http://www.yso.fi/onto/yso/p29159,,kriisiriitit,krisriter,rites of crisis
http://www.yso.fi/onto/yso/p2916,,aineen olomuodon muutokset,fasomvandlingar,changes in the state of aggregation
http://www.yso.fi/onto/yso/p29160,,kyläyhteisöt,bysamhällen,village communities
http://www.yso.fi/onto/yso/p29161,,makrot,makron,macros
http://www.yso.fi/onto/yso/p29162,,rituaalinen puhtaus,rituell renhet,ritual purity
http://www.yso.fi/onto/yso/p29163,,domakin kieli,domaaki,Domaaki language
http://www.yso.fi/onto/yso/p29164,,komitatiivi,komitativ,comitative case
http://www.yso.fi/onto/yso/p29165,,nuorisopalvelut,ungdomstjänster,youth services
http://www.yso.fi/onto/yso/p29166,,awadhinkielinen kirjallisuus,litteratur på awadhi,Awadhi language literature
http://www.yso.fi/onto/yso/p29167,,turkmeenit,turkmener,Turkmens
http://www.yso.fi/onto/yso/p29168,,malton kieli,malto,Malto language
http://www.yso.fi/onto/yso/p29169,,vierre,vört,wort
http://www.yso.fi/onto/yso/p2917,,liikennekuolemat,trafikdödade,traffic casualties
http://www.yso.fi/onto/yso/p29170,,bradžinkielinen kirjallisuus,litteratur på braj,Braj Bhasha language literature
http://www.yso.fi/onto/yso/p29171,,palinkielinen kirjallisuus,litteratur på pali,Pali language literature
http://www.yso.fi/onto/yso/p29172,,datatiede,data science,data science
http://www.yso.fi/onto/yso/p29173,,assaminkielinen kirjallisuus,assamesisk litteratur,Assamese language literature
http://www.yso.fi/onto/yso/p29174,,keskipersian kieli,pahlavi,Middle Persian language
http://www.yso.fi/onto/yso/p29175,,bagvalin kieli,bagwalal,Bagulal language
http://www.yso.fi/onto/yso/p29176,,sointuanalyysi,harmonianalys,harmonic analysis (music)
http://www.yso.fi/onto/yso/p29177,,Comenius (koulutusohjelma),Comenius (utbildningsprogram),Comenius programme
http://www.yso.fi/onto/yso/p29178,,ersänkielinen kirjallisuus,litteratur på erzya,Erzya language literature
http://www.yso.fi/onto/yso/p29179,,Astraterra (peli),Astraterra,Astraterra (role-playing games)
http://www.yso.fi/onto/yso/p2918,,alkuliskot,bryggödlor,Rhynchocephalia
http://www.yso.fi/onto/yso/p29180,,burjaatinkielinen kirjallisuus,litteratur på burjatiska,Buriat language literature
http://www.yso.fi/onto/yso/p29181,,hon kieli,ho (språk),Ho language
http://www.yso.fi/onto/yso/p29182,,nogainkielinen kirjallisuus,litteratur på nogai,Nogai language literature
http://www.yso.fi/onto/yso/p29183,,amharankielinen kirjallisuus,amharisk litteratur,Amharic language literature
http://www.yso.fi/onto/yso/p29184,,udin kieli,udi,Udi language
http://www.yso.fi/onto/yso/p29185,,katalaaninkielinen kirjallisuus,katalansk litteratur,Catalan language literature
http://www.yso.fi/onto/yso/p29186,,arpitaanin kieli,frankoprovensalska,Franco-Provençal language
http://www.yso.fi/onto/yso/p29187,,vankilasarjat,fängelseserier,prison series
http://www.yso.fi/onto/yso/p29188,,Afrikan tähti (peli),Afrikas stjärna (spel),Afrikan tähti (board games)
http://www.yso.fi/onto/yso/p29189,,kartvelilaiset kielet,kartvelska språk,Kartvelian languages
http://www.yso.fi/onto/yso/p2919,,muinaiseläimet,forntidsdjur,prehistoric animals
http://www.yso.fi/onto/yso/p29190,,Itätalo,Itätalo,Itätalo
http://www.yso.fi/onto/yso/p29191,,näkymätön teatteri,osynlig teater,invisible theatre
http://www.yso.fi/onto/yso/p29192,,Dragonbane,Dragonbane,Dragonbane
http://www.yso.fi/onto/yso/p29193,,nepalinkielinen kirjallisuus,litteratur på nepali,Nepali language literature
http://www.yso.fi/onto/yso/p29194,,korkun kieli,korku,Korku language
http://www.yso.fi/onto/yso/p29195,,Minerva (koulutusohjelma),Minerva (utbildningsprogram),Minerva programme
http://www.yso.fi/onto/yso/p29196,,newarin kieli,newari (språk),Newari language
http://www.yso.fi/onto/yso/p29197,,Dublin Core,Dublin Core,Dublin Core
http://www.yso.fi/onto/yso/p29198,,trilogiat,trilogier,trilogies
http://www.yso.fi/onto/yso/p29199,,JESP (koulutusohjelma),JESP (utbildningsprogram),Junior Executive Scholarship Programme
http://www.yso.fi/onto/yso/p292,,autoritaarisuus,auktoritär personlighet,authoritarianism (personality)
http://www.yso.fi/onto/yso/p2920,,utopiat,utopier,utopias
http://www.yso.fi/onto/yso/p29200,,Lingua (koulutusohjelma),Lingua (utbildningsprogram),Lingua programme
http://www.yso.fi/onto/yso/p29201,,tekstuaalisuus,textualitet,textuality
http://www.yso.fi/onto/yso/p29202,,Turunmaan murteet,åboländska dialekter,Åboland dialects
http://www.yso.fi/onto/yso/p29203,,jakuutinkielinen kirjallisuus,jakutisk litteratur,Yakut language literature
http://www.yso.fi/onto/yso/p29204,,divehinkielinen kirjallisuus,litteratur på divehi,Dhivehi language literature
http://www.yso.fi/onto/yso/p29205,,Sokrates (koulutusohjelma),Sokrates (utbildningsprogram),Socrates programme
http://www.yso.fi/onto/yso/p29206,,geezinkielinen kirjallisuus,litteratur på geez,Geez language literature
http://www.yso.fi/onto/yso/p29207,,ekologinen teatteri,ekologisk teater,ecological theatre
http://www.yso.fi/onto/yso/p29208,,parafraasit (sävellykset),parafraser (kompositioner),paraphrases (music)
http://www.yso.fi/onto/yso/p29209,,superruoka,superfood,superfood
http://www.yso.fi/onto/yso/p2921,,uskonnot,religioner,religions
http://www.yso.fi/onto/yso/p29210,,nanainkielinen kirjallisuus,litteratur på nanaiska,Nanai language literature
http://www.yso.fi/onto/yso/p29211,,monin kieli,mon,Mon language
http://www.yso.fi/onto/yso/p29212,,dagestanilaiset kielet,nordöstkaukasiska språk,Northeast Caucasian languages
http://www.yso.fi/onto/yso/p29213,,sadrinkielinen kirjallisuus,litteratur på sadri,Sadri language literature
http://www.yso.fi/onto/yso/p29214,,grönlanninkielinen kirjallisuus,grönländsk litteratur,Greenlandic language literature
http://www.yso.fi/onto/yso/p29215,,Aonir (peli),Aonir (spel),Aonir (role-playing games)
http://www.yso.fi/onto/yso/p29216,,vähemmistökirjallisuus,minoritetslitteratur,minority literature
http://www.yso.fi/onto/yso/p29217,,SyncML,SyncML,SyncML
http://www.yso.fi/onto/yso/p29218,,urdunkielinen kirjallisuus,urdisk litteratur,Urdu language literature
http://www.yso.fi/onto/yso/p29219,,urbaani löytöretkeily,urban exploration,urban exploration
http://www.yso.fi/onto/yso/p2922,,kansanmusiikkijuhlat,folkmusikfestivaler,folk music festivals
http://www.yso.fi/onto/yso/p29220,,ugaritinkielinen kirjallisuus,ugaritisk litteratur,Ugaritic language literature
http://www.yso.fi/onto/yso/p29221,,galegonkielinen kirjallisuus,galicisk litteratur,Galician language literature
http://www.yso.fi/onto/yso/p29222,,hantinkielinen kirjallisuus,litteratur på chantiska,Khanty language literature
http://www.yso.fi/onto/yso/p29223,,Pariisin rauha (1814),Parisfreden (1814),Treaty of Paris (1814)
http://www.yso.fi/onto/yso/p29224,,pohjoiskaukasialaiset kielet,nordkaukasiska språk,North Caucasian languages
http://www.yso.fi/onto/yso/p29225,,albaniankielinen kirjallisuus,albansk litteratur,Albanian language literature
http://www.yso.fi/onto/yso/p29226,,post-rock,postrock,post-rock
http://www.yso.fi/onto/yso/p29227,,kynäjalava,vresalm,Ulmus laevis
http://www.yso.fi/onto/yso/p29228,,MIDI,MIDI,MIDI
http://www.yso.fi/onto/yso/p29229,,lääkäriromaanit,läkarromaner,medical fiction
http://www.yso.fi/onto/yso/p2923,,päästäiset,näbbmöss,shrews
http://www.yso.fi/onto/yso/p29230,,ehdollinen arvottaminen,betingad värdering,contingent valuation
http://www.yso.fi/onto/yso/p29231,,dynaamiset kyvykkyydet,dynamiska förmågor,dynamic capabilities
http://www.yso.fi/onto/yso/p29232,,jorubankielinen kirjallisuus,litteratur på yoruba,Yoruba language literature
http://www.yso.fi/onto/yso/p29233,,baškiirinkielinen kirjallisuus,basjkirisk litteratur,Bashkir language literature
http://www.yso.fi/onto/yso/p29234,,rantakäärme,vattensnok,Natrix natrix
http://www.yso.fi/onto/yso/p29235,,swahilinkielinen kirjallisuus,swahilisk litteratur,Swahili language literature
http://www.yso.fi/onto/yso/p29236,,koptinkielinen kirjallisuus,koptisk litteratur,Coptic language literature
http://www.yso.fi/onto/yso/p29237,,kharian kieli,kharia,Kharia language
http://www.yso.fi/onto/yso/p29238,,Uudenmaan murteet,nyländska dialekter,Nyland dialects
http://www.yso.fi/onto/yso/p29239,,Rauman pitsiviikko,Spetsveckan i Raumo,Rauma Lace Week
http://www.yso.fi/onto/yso/p2924,,hyönteissyöjät,insektätare,insectivores
http://www.yso.fi/onto/yso/p29240,,Pariisin rauha (1856),Parisfreden (1856),Treaty of Paris (1856)
http://www.yso.fi/onto/yso/p29241,,Valtion vierastalo,Statens gästhus,Finnish State Guesthouse
http://www.yso.fi/onto/yso/p29242,,Kalevan kirkko,Kalevakyrkan,Kaleva Church
http://www.yso.fi/onto/yso/p29243,,Monopoli (peli),Monopol (spel),Monopoly (board games)
http://www.yso.fi/onto/yso/p29244,,World of Warcraft (peli),World of Warcraft (spel),World of Warcraft (role-playing games)
http://www.yso.fi/onto/yso/p29245,,tagaloginkielinen kirjallisuus,litteratur på tagalog,Tagalog language literature
http://www.yso.fi/onto/yso/p29246,,ladakhin kieli,ladakhi,Ladakhi language
http://www.yso.fi/onto/yso/p29247,,Counter-Strike (peli),Counter-Strike (spel),Counter-Strike (shooting games)
http://www.yso.fi/onto/yso/p29248,,ubyhin kieli,ubychiska,Ubykh language
http://www.yso.fi/onto/yso/p29249,,tuvankielinen kirjallisuus,tuvinsk litteratur,Tuvinian language literature
http://www.yso.fi/onto/yso/p2925,,purkaminen (oikeudellinen),hävande (juridik),cancellation (legal)
http://www.yso.fi/onto/yso/p29250,,HeroQuest (roolipeli),HeroQuest,HeroQuest
http://www.yso.fi/onto/yso/p29251,,kymrinkielinen kirjallisuus,kymrisk litteratur,Welsh language literature
http://www.yso.fi/onto/yso/p29252,,birhorin kieli,birhor,Birhor language
http://www.yso.fi/onto/yso/p29253,,reprokuvaus,reprofotografering,reproduction photography
http://www.yso.fi/onto/yso/p29254,,Erasmus (koulutusohjelma),Erasmus (utbildningsprogram),Erasmus Programme
http://www.yso.fi/onto/yso/p29255,,vientiyritykset,exportföretag,export companies
http://www.yso.fi/onto/yso/p29256,,Grundtvig (koulutusohjelma),Grundtvig (utbildningsprogram),Grundtvig programme
http://www.yso.fi/onto/yso/p29257,,vepsänkielinen kirjallisuus,vepsisk litteratur,Veps language literature
http://www.yso.fi/onto/yso/p29258,,kotipihlaja,rönn,Sorbus aucuparia
http://www.yso.fi/onto/yso/p29259,,Arion (koulutusohjelma),Arion (utbildningsprogram),Arion programme
http://www.yso.fi/onto/yso/p2926,,Wienin piiri,Wienkretsen,Vienna circle
http://www.yso.fi/onto/yso/p29260,,pankkiirit,bankirer,bankers
http://www.yso.fi/onto/yso/p29261,,mansinkielinen kirjallisuus,litteratur på mansiska,Mansi language literature
http://www.yso.fi/onto/yso/p29262,,jiddišinkielinen kirjallisuus,jiddischlitteratur,Yiddish language literature
http://www.yso.fi/onto/yso/p29263,,hausankielinen kirjallisuus,litteratur på hausa,Hausa language literature
http://www.yso.fi/onto/yso/p29264,,egyptinkielinen kirjallisuus,egyptisk litteratur,Egyptian language literature
http://www.yso.fi/onto/yso/p29265,,tšuvassinkielinen kirjallisuus,tjuvasjisk litteratur,Chuvash language literature
http://www.yso.fi/onto/yso/p29266,,ndongankielinen kirjallisuus,litteratur på ndonga,Ndonga language literature
http://www.yso.fi/onto/yso/p29267,,vietnaminkielinen kirjallisuus,vietnamesisk litteratur,Vietnamese language literature
http://www.yso.fi/onto/yso/p29268,,thailaiset kielet,kadaispråk,Tai-Kadai languages
http://www.yso.fi/onto/yso/p29269,,Tvåmila (Kokkola),Tvåmila (Karleby),Kokkola Tvåmila (sports contests)
http://www.yso.fi/onto/yso/p2927,,positivismi,positivism,positivism
http://www.yso.fi/onto/yso/p29270,,amdon kieli,amdo,Amdo
http://www.yso.fi/onto/yso/p29271,,flaaminkielinen kirjallisuus,flamländsk litteratur,Flemish language literature
http://www.yso.fi/onto/yso/p29272,,somalinkielinen kirjallisuus,somalisk litteratur,Somali language literature
http://www.yso.fi/onto/yso/p29273,,osseetinkielinen kirjallisuus,ossetisk litteratur,Ossetic language literature
http://www.yso.fi/onto/yso/p29274,,Kalastajatorppa,Fiskartorpet,Kalastajatorppa
http://www.yso.fi/onto/yso/p29275,,Leonardo da Vinci (koulutusohjelma),Leonardo da Vinci (utbildningsprogram),Leonardo da Vinci programme
http://www.yso.fi/onto/yso/p29276,,bretoninkielinen kirjallisuus,bretonsk litteratur,Breton language literature
http://www.yso.fi/onto/yso/p29277,,Ahvenanmaan murteet,åländska dialekter,Åland dialects
http://www.yso.fi/onto/yso/p29278,,luoteiskaukasialaiset kielet,nordvästkaukasiska språk,Northwest Caucasian languages
http://www.yso.fi/onto/yso/p29279,,monguorinkielinen kirjallisuus,litteratur på monguor,Monguor language literature
http://www.yso.fi/onto/yso/p2928,,julkinen rahoitus,offentlig finansiering,public funding
